Date,Open,High,Low,Close,Adj Close,Volume
2015-02-10,54.470001220703125,55.08000183105469,53.86000061035156,54.7599983215332,53.6276969909668,3769500
2015-02-11,54.869998931884766,55.279998779296875,54.52000045776367,54.95000076293945,53.81377029418945,2193000
2015-02-12,55.290000915527344,56.63999938964844,55.220001220703125,56.20000076293945,55.03791809082031,3783200
2015-02-13,56.349998474121094,56.90999984741211,55.63999938964844,56.38999938964844,55.223995208740234,2907200
2015-02-17,56.459999084472656,56.900001525878906,55.939998626708984,56.7599983215332,55.586341857910156,3174000
2015-02-18,56.58000183105469,57.619998931884766,56.52000045776367,57.61000061035156,56.41876220703125,3469500
2015-02-19,57.61000061035156,57.70000076293945,57.08000183105469,57.13999938964844,55.95848083496094,3000800
2015-02-20,57.13999938964844,57.720001220703125,56.66999816894531,57.66999816894531,56.47752380371094,2284400
2015-02-23,57.83000183105469,57.900001525878906,57.20000076293945,57.54999923706055,56.36001205444336,1833400
2015-02-24,57.400001525878906,57.810001373291016,57.13999938964844,57.630001068115234,56.438350677490234,3351900
2015-02-25,57.650001525878906,57.84000015258789,57.0099983215332,57.38999938964844,56.20331573486328,2556900
2015-02-26,57.4900016784668,58.869998931884766,57.36000061035156,57.72999954223633,56.53627395629883,2751300
2015-02-27,56.810001373291016,57.7599983215332,56.54999923706055,57.18000030517578,55.997657775878906,2955000
2015-03-02,57.18000030517578,57.79999923706055,56.9900016784668,57.45000076293945,56.2620735168457,1606700
2015-03-03,57.25,57.36000061035156,56.33000183105469,56.66999816894531,55.498199462890625,1980900
2015-03-04,56.47999954223633,57.209999084472656,56.220001220703125,57.20000076293945,56.01723861694336,2631100
2015-03-05,57.189998626708984,57.83000183105469,57.0099983215332,57.380001068115234,56.193519592285156,1998700
2015-03-06,57.220001220703125,57.220001220703125,56.16999816894531,56.36000061035156,55.194610595703125,1769400
2015-03-09,56.38999938964844,56.91999816894531,56.25,56.66999816894531,55.498199462890625,2344000
2015-03-10,55.380001068115234,56.0,54.5099983215332,55.04999923706055,53.91170120239258,4566900
2015-03-11,54.79999923706055,56.130001068115234,54.75,55.09000015258789,53.95087432861328,2814500
2015-03-12,55.4900016784668,55.4900016784668,54.790000915527344,55.060001373291016,53.92149353027344,2891200
2015-03-13,55.04999923706055,56.369998931884766,54.849998474121094,55.29999923706055,54.156524658203125,3546400
2015-03-16,55.619998931884766,56.459999084472656,55.5099983215332,55.81999969482422,54.6657829284668,2821000
2015-03-17,55.2599983215332,55.40999984741211,54.029998779296875,54.16999816894531,53.049896240234375,4692900
2015-03-18,54.22999954223633,55.790000915527344,54.02000045776367,55.630001068115234,54.47970962524414,7023000
2015-03-19,55.599998474121094,56.349998474121094,55.380001068115234,55.959999084472656,54.802886962890625,2384900
2015-03-20,56.400001525878906,57.47999954223633,56.31999969482422,57.279998779296875,56.09559631347656,4443500
2015-03-23,57.439998626708984,57.970001220703125,57.27000045776367,57.27000045776367,56.085792541503906,2146900
2015-03-24,57.43000030517578,58.380001068115234,57.11000061035156,57.959999084472656,56.76152801513672,3347900
2015-03-25,57.880001068115234,58.25,56.06999969482422,56.09000015258789,54.93020248413086,2855900
2015-03-26,55.290000915527344,56.29999923706055,54.689998626708984,56.08000183105469,54.92040252685547,3926700
2015-03-27,56.43000030517578,58.279998779296875,56.20000076293945,58.2400016784668,57.035743713378906,4672100
2015-03-30,58.720001220703125,60.209999084472656,58.58000183105469,59.470001220703125,58.24031066894531,4117500
2015-03-31,59.0,59.439998626708984,58.4900016784668,58.81999969482422,57.6037483215332,2471000
2015-04-01,58.939998626708984,58.959999084472656,57.16999816894531,57.279998779296875,56.09559631347656,4341100
2015-04-02,57.2400016784668,57.97999954223633,56.95000076293945,57.650001525878906,56.45794677734375,2709500
2015-04-06,57.11000061035156,58.06999969482422,57.0099983215332,57.119998931884766,55.938899993896484,2374900
2015-04-07,57.040000915527344,58.13999938964844,56.970001220703125,57.79999923706055,56.604835510253906,2071200
2015-04-08,57.810001373291016,58.34000015258789,57.61000061035156,58.150001525878906,56.947601318359375,2091300
2015-04-09,57.97999954223633,58.849998474121094,57.31999969482422,57.5,56.31104278564453,2008100
2015-04-10,57.7400016784668,58.38999938964844,57.25,58.36000061035156,57.15325927734375,2546800
2015-04-13,58.290000915527344,58.439998626708984,57.22999954223633,57.33000183105469,56.14456558227539,1577800
2015-04-14,57.290000915527344,57.97999954223633,56.63999938964844,57.06999969482422,55.88993453979492,2287400
2015-04-15,57.13999938964844,57.689998626708984,56.619998931884766,56.86000061035156,55.68427276611328,2361300
2015-04-16,56.81999969482422,57.04999923706055,56.61000061035156,56.86000061035156,55.68427276611328,1372200
2015-04-17,56.400001525878906,56.58000183105469,55.52000045776367,56.029998779296875,54.87144088745117,2853600
2015-04-20,56.439998626708984,57.31999969482422,56.099998474121094,57.290000915527344,56.10538864135742,2048600
2015-04-21,57.540000915527344,59.130001068115234,57.36000061035156,59.029998779296875,57.809410095214844,4089800
2015-04-22,59.34000015258789,59.88999938964844,59.029998779296875,59.810001373291016,58.57327651977539,2569200
2015-04-23,59.7599983215332,60.279998779296875,59.439998626708984,59.880001068115234,58.64183044433594,2476500
2015-04-24,59.900001525878906,59.90999984741211,59.380001068115234,59.88999938964844,58.65162658691406,1824100
2015-04-27,59.9900016784668,60.630001068115234,59.689998626708984,59.84000015258789,58.602657318115234,3178200
2015-04-28,59.70000076293945,60.13999938964844,58.619998931884766,59.11000061035156,57.88774490356445,2695900
2015-04-29,58.880001068115234,59.5099983215332,58.20000076293945,58.619998931884766,57.40788650512695,1959600
2015-04-30,58.369998931884766,58.869998931884766,57.630001068115234,58.09000015258789,56.88884353637695,2578400
2015-05-01,58.25,59.52000045776367,58.11000061035156,59.33000183105469,58.10320281982422,2257800
2015-05-04,59.52000045776367,59.58000183105469,58.4900016784668,59.310001373291016,58.083621978759766,3425300
2015-05-05,59.40999984741211,59.68000030517578,58.54999923706055,59.15999984741211,57.93671798706055,4662300
2015-05-06,61.349998474121094,63.25,60.540000915527344,60.93000030517578,59.67012023925781,12687900
2015-05-07,61.209999084472656,61.45000076293945,60.15999984741211,60.27000045776367,59.02375793457031,4081500
2015-05-08,61.0,62.2400016784668,60.83000183105469,61.880001068115234,60.60047149658203,3324300
2015-05-11,61.900001525878906,63.459999084472656,61.599998474121094,62.59000015258789,61.29579162597656,4825100
2015-05-12,62.2400016784668,62.900001525878906,61.599998474121094,62.459999084472656,61.1684684753418,2674400
2015-05-13,62.0,62.220001220703125,60.84000015258789,61.72999954223633,60.453575134277344,3031600
2015-05-14,62.29999923706055,63.119998931884766,61.95000076293945,63.09000015258789,61.78545379638672,2962300
2015-05-15,62.810001373291016,63.31999969482422,62.4900016784668,62.880001068115234,61.57979202270508,1979300
2015-05-18,62.54999923706055,63.5,62.540000915527344,63.29999923706055,61.99110412597656,1985900
2015-05-19,62.560001373291016,62.97999954223633,62.400001525878906,62.61000061035156,61.31537628173828,4319300
2015-05-20,62.52000045776367,62.630001068115234,61.84000015258789,62.2400016784668,60.95302963256836,1796200
2015-05-21,62.2599983215332,62.90999984741211,61.61000061035156,62.689998626708984,61.39372253417969,2427000
2015-05-22,62.599998474121094,63.130001068115234,62.380001068115234,62.560001373291016,61.26641082763672,2137300
2015-05-26,62.56999969482422,62.970001220703125,62.27000045776367,62.529998779296875,61.237037658691406,2305200
2015-05-27,62.61000061035156,63.970001220703125,62.61000061035156,63.86000061035156,62.539527893066406,3481500
2015-05-28,63.33000183105469,64.30000305175781,63.22999954223633,63.27000045776367,61.96173858642578,1934100
2015-05-29,63.06999969482422,64.1500015258789,62.66999816894531,62.7599983215332,61.46227264404297,2381900
2015-06-01,63.060001373291016,63.29999923706055,62.20000076293945,62.88999938964844,61.589595794677734,1962400
2015-06-02,62.5,63.459999084472656,62.459999084472656,62.97999954223633,61.6777229309082,2123400
2015-06-03,63.33000183105469,63.689998626708984,63.02000045776367,63.369998931884766,62.059669494628906,1221200
2015-06-04,63.09000015258789,63.45000076293945,62.5,62.630001068115234,61.33496856689453,1385200
2015-06-05,62.599998474121094,63.13999938964844,62.09000015258789,62.900001525878906,61.59938430786133,2040000
2015-06-08,63.06999969482422,63.18000030517578,61.4900016784668,61.65999984741211,60.38502502441406,1956700
2015-06-09,61.58000183105469,62.0,61.11000061035156,61.779998779296875,60.50254440307617,1540400
2015-06-10,62.13999938964844,62.68000030517578,61.5099983215332,62.529998779296875,61.237037658691406,1613300
2015-06-11,62.47999954223633,62.81999969482422,62.150001525878906,62.59000015258789,61.29579162597656,1512900
2015-06-12,62.540000915527344,63.0099983215332,62.040000915527344,62.75,61.452484130859375,1659200
2015-06-15,62.060001373291016,62.060001373291016,61.380001068115234,61.56999969482422,60.296875,2074900
2015-06-16,61.560001373291016,62.93000030517578,61.560001373291016,62.86000061035156,61.56020736694336,2637100
2015-06-17,63.06999969482422,64.6500015258789,63.040000915527344,64.4800033569336,63.14671325683594,3290400
2015-06-18,64.44000244140625,65.66999816894531,64.1500015258789,65.2699966430664,63.920372009277344,3939000
2015-06-19,65.2699966430664,66.33000183105469,64.66000366210938,65.94999694824219,64.58631134033203,4141900
2015-06-22,66.19999694824219,67.12000274658203,66.01000213623047,66.62000274658203,65.24247741699219,2591700
2015-06-23,66.80000305175781,67.48999786376953,66.1500015258789,66.58000183105469,65.20328521728516,2514100
2015-06-24,67.7300033569336,68.25,67.05999755859375,67.68000030517578,66.28054809570312,3317800
2015-06-25,67.94000244140625,68.2699966430664,67.43000030517578,67.44999694824219,66.05529022216797,2107800
2015-06-26,67.5199966430664,68.0,66.88999938964844,67.62999725341797,66.23157501220703,4895400
2015-06-29,66.7699966430664,67.37999725341797,66.08000183105469,66.22000122070312,64.85072326660156,1955900
2015-06-30,66.5999984741211,66.9800033569336,66.18000030517578,66.5,65.12495422363281,3140100
2015-07-01,67.37000274658203,68.22000122070312,67.08999633789062,68.0,66.59392547607422,2618800
2015-07-02,68.4800033569336,68.4800033569336,67.22000122070312,67.80000305175781,66.3980712890625,1657900
2015-07-06,67.13999938964844,68.30000305175781,67.12000274658203,68.01000213623047,66.60372924804688,3583100
2015-07-07,69.05999755859375,69.94999694824219,67.95999908447266,69.88999938964844,68.44485473632812,4895500
2015-07-08,69.58000183105469,69.94000244140625,68.81999969482422,69.0,67.57324981689453,4506100
2015-07-09,69.88999938964844,70.94000244140625,69.68000030517578,70.5,69.04222869873047,4400000
2015-07-10,71.25,72.5,70.80999755859375,72.06999969482422,70.57977294921875,3838700
2015-07-13,72.41000366210938,73.8499984741211,72.41000366210938,73.54000091552734,72.01937103271484,3613000
2015-07-14,73.55999755859375,73.5999984741211,72.02999877929688,72.25,70.75605010986328,6261300
2015-07-15,72.5199966430664,72.98999786376953,72.33000183105469,72.5,71.00088500976562,4733600
2015-07-16,72.80000305175781,73.2300033569336,72.4000015258789,72.97000122070312,71.46116638183594,4419000
2015-07-17,72.94999694824219,73.55000305175781,72.38999938964844,73.47000122070312,71.95081329345703,3745200
2015-07-20,74.4800033569336,74.91999816894531,73.61000061035156,74.79000091552734,73.2435302734375,2703400
2015-07-21,75.04000091552734,75.0999984741211,73.33999633789062,73.68000030517578,72.15648651123047,2453700
2015-07-22,73.63999938964844,73.83999633789062,71.88999938964844,72.91999816894531,71.41219329833984,5244800
2015-07-23,73.31999969482422,73.58000183105469,71.76000213623047,71.80999755859375,70.32514190673828,3533700
2015-07-24,71.80999755859375,72.51000213623047,71.23999786376953,72.29000091552734,70.79522705078125,4286000
2015-07-27,72.43000030517578,72.83999633789062,70.95999908447266,71.22000122070312,69.74732971191406,3422600
2015-07-28,72.0199966430664,72.48999786376953,71.1500015258789,71.80000305175781,70.31536865234375,3383700
2015-07-29,71.91000366210938,72.5,71.08999633789062,72.18000030517578,70.6874771118164,2676500
2015-07-30,72.01000213623047,72.6500015258789,71.02999877929688,72.30000305175781,70.80502319335938,3790100
2015-07-31,71.02999877929688,72.7300033569336,70.5,71.55000305175781,70.07052612304688,5699000
2015-08-03,71.27999877929688,71.91999816894531,70.13999938964844,70.97000122070312,69.50251007080078,3850200
2015-08-04,70.69999694824219,71.94000244140625,70.69999694824219,71.80000305175781,70.31536865234375,2748500
2015-08-05,72.37000274658203,75.76000213623047,72.25,75.16000366210938,73.60588073730469,5833000
2015-08-06,75.0,75.6500015258789,73.5,74.01000213623047,72.47966003417969,4591900
2015-08-07,73.76000213623047,73.94000244140625,72.41999816894531,73.36000061035156,71.84309387207031,3081100
2015-08-10,74.19999694824219,74.83000183105469,73.69999694824219,73.97000122070312,72.44046783447266,2849900
2015-08-11,73.48999786376953,73.87999725341797,72.86000061035156,73.81999969482422,72.29358673095703,2459700
2015-08-12,73.19000244140625,73.93000030517578,71.69999694824219,73.72000122070312,72.19564056396484,2866100
2015-08-13,73.55000305175781,74.12000274658203,73.02999877929688,73.37999725341797,71.86268615722656,1990700
2015-08-14,73.41999816894531,73.76000213623047,72.72000122070312,72.81999969482422,71.31425476074219,2181500
2015-08-17,72.83999633789062,73.9000015258789,72.23999786376953,73.69999694824219,72.17606353759766,2648900
2015-08-18,74.11000061035156,74.5,73.18000030517578,73.8499984741211,72.32295989990234,2816000
2015-08-19,73.55000305175781,73.72000122070312,71.41000366210938,71.61000061035156,70.12928771972656,3176400
2015-08-20,70.9000015258789,71.48999786376953,67.61000061035156,67.70999908447266,66.30992889404297,5037200
2015-08-21,65.26000213623047,67.23999786376953,64.01000213623047,65.52999877929688,64.17501068115234,5396800
2015-08-24,60.25,65.44000244140625,59.470001220703125,63.70000076293945,62.38284683227539,6606300
2015-08-25,65.9000015258789,66.27999877929688,63.470001220703125,63.540000915527344,62.22615051269531,5778700
2015-08-26,65.5,66.4800033569336,63.65999984741211,66.33999633789062,64.96822357177734,4342400
2015-08-27,67.1500015258789,67.63999938964844,65.5,67.16000366210938,65.77129364013672,2922100
2015-08-28,66.62000274658203,68.47000122070312,66.51000213623047,67.91000366210938,66.50579833984375,2978400
